id,comment
UgzGXGCYv6eW90BKQj94AaABAg,"10:51 three days, Stalin, Putin, shit never changes in ruzzia"
UgzBXhaZ13tHcRpCocF4AaABAg,"Tbh, when I clicked the thumbnail I though this topic would not be very interesting. But since I enjoyed your other videos a lot, I was curous too see what this one had to offer. And I'm glad I did, this was great."
Ugw8sRzv7LbDBhIpTUR4AaABAg,prime real estate?
Ugzd1tQWvbKokuQFTiJ4AaABAg,"Wow , South Koreans seem like really nice people, they sure have a cool alphabet. I wonder how polite North Koreans are?"
UgydFIN20zJekxVjNlR4AaABAg,Yes
UgzGlon3dcr_L2BNCFl4AaABAg,I really like the way you turn mundane information into a theatric experience❤
UgyVFH7_X41jyZT6z8B4AaABAg,"Also, everyone who appreciates the sourcing please give Johnny a shoutout. It’s incredibly important & the fact that you do it now deserves praise 🙏🖤"
UgyVFH7_X41jyZT6z8B4AaABAg.9hN_EM1IR9u9hQyi74Pwsc,Thank you. It’s a big effort. But the right thing to do. Thanks for appreciating it.
UgyVFH7_X41jyZT6z8B4AaABAg.9hN_EM1IR9u9hPTJhVD3yL,"It shouldn't really be praised, it's expected in any form of academia after high school lol"
UgyVFH7_X41jyZT6z8B4AaABAg.9hN_EM1IR9u9hPNwTlYSFm,Should be the standard
UgyVFH7_X41jyZT6z8B4AaABAg.9hN_EM1IR9u9hOn6KKZK60,Yea it's a well done video.
UgwLZzGjT8-yKr-byTt4AaABAg,This channel should be called “I hate America”
UgxsGtymwS7ybzbn7MV4AaABAg,"24:24 I don't agree with you.

The conflict wasn't started by North Korea, it was started when those military draw a line through a country on the 38th parallel.

If they, the US and Russia, let the country liberated after the second world war there was one Korea not a North and South Korea."
UgxfO-GI5NOM58t0lKF4AaABAg,"As comparison you should study the same but with finland, Kind of the same story with finland preparing for russia to attack again by building enough bunkers for most of the inhabitans to take cover"
Ugy1aQ21e2f1i1FPcSx4AaABAg,8th country? You forgot Israel's massive nuclear arsenal?
UgwEkQTrnikld5SC6BF4AaABAg,So what was the US’s justification for bombing North Korean civilians? It seems to me that they may be responsible for some of the hate that has made North Korea what it is today.
UgxVu6RIHOEPHn_vyQJ4AaABAg,"Thank you for making these informative videos, each one opens my mind to so much more"
UgxURbDpJGnTxpA831V4AaABAg,"I’m curious Johnny if you’ve ever looked around where you live in the US for ☢️ shelters. They’re all very similar around where I live in Michigan: a bank building, parking garage, an old factory, etc."
UgxrImqijDpS4NFeUUF4AaABAg,"hang on, you worked at a think tank?"
UgwBuTzP48emUkv_1Hx4AaABAg,I wonder what the gift shop is like at that North Korean  American war crimes museum ?
UgymXFUal_RjmwPjF-R4AaABAg,"Of course the shelters aren't maintained, manned, or restocked.  This seems like common sense that would be ungodly expensive.  At it's core a shelter is a temporary space that gives some protection from aerial bombardment or indirect fire - and those places are still capable of that (no matter how unlikely).  It's been 70 years since the war...you can't expect an entire country to maintain readiness over that time (well, I guess the north has?).  It would have crippled their economic growth.

Good information overall, and a few things not generally touched on - but nothing groundbreaking here.  North Korea's plans with nukes kinda backfired, and in the end it cost them billions in humanitarian aid and economic support.  But they can't back down without losing face, so the main suffers are the DPRK civilians left starving as a result.  No telling how this plays out long term...will be up to the DPRK and China to decide."
UgxsHTIFPBkCD09jqUJ4AaABAg,"Great insight. I lived in South Korea in 2009. The former Kim was ""testing"" and launching all sorts of missiles at the time, which concerned my family back home. My Korean colleagues reassured me he was posturing for the newly elected Obama. This was all show, he wouldn't attack or invade. The west would flatten them immediately. 
The US is aware of this which is why America troops continue to be stationed across the South to this day.
I also discovered South Koreans don't view North Koreans as the enemy. They are one ethnic people and this divide is international powers interfering in their land. Koreans can be understandably wary of outsiders, and this dates back centuries. Their land is strategically placed and has been invaded numerous times.
I think the bigger question is how can they potentially unify the peninsula one day. The south Koreans are a couple generations ahead in education, healthcare and infrastructure. I'm not sure the divide between east and west Germany was so great (I'm not an expert on German history, so please don't take that as fact). Korea is a beautiful place, with incredible people."
UgxjIc55YfF6kskOea94AaABAg,Johnny. Great video! But can we please get a video from you about something we all care about. Something that is REALLY going to change the world for the better? Psychedelics being decriminalized and psychedelic research!
UgwDNMHX1K7uLUFk-g14AaABAg,Definitely gonna be digging up old declassified transcripts for casual reading
UgySKo3qLNUfx2YmAE54AaABAg,And right after they divided Korea they went and did the same thing in Vietnam so everyone would know where the next war was supposed to be
UgxGaJ9m5jUxMoXT4Y54AaABAg,Could we just turn North Korea to dust again and rebuild it like South Korea?
UgzvcQTwYOrWYb8TIsd4AaABAg,Who started this conflict......................?
UgyBg_b9egeaQrvuHE54AaABAg,Your vids have been mostly disappointing lately but this video is incredible johnny! When you're great you're great! ♥
UgwK3Wzmiwuyt1c19bh4AaABAg,"My father, a Korean immigrant to US, joined the Army and was sent to the DMZ as a UN peacekeeper. He was a part of Operation Paul Bunyan in the 70s, which was probably the closest time the Korean War reignited. He too remarked that by that time the US was the most fearful of war, while South Koreans were used to the saber rattlings."
Ugxl6nDhxuT7VhObhSd4AaABAg,This week's my first visit ever to South Korea and this video's perfect timing and insight totally eased my anxieties. Thanks a lot!
Ugxl6nDhxuT7VhObhSd4AaABAg.9hNZM6ZB-xy9hP4rJZPxrO,"this is some exaggeration lol. I never ever went into USA with the thought ""oh yea USA had guns ima die"""
Ugxl6nDhxuT7VhObhSd4AaABAg.9hNZM6ZB-xy9hOHoKZJLWI,U must be Romanian.... 😉
Ugxl6nDhxuT7VhObhSd4AaABAg.9hNZM6ZB-xy9hNf2IkUqB0,Hope you enjoy your stay!!
Ugz2Icq55VDSeHBpZ0d4AaABAg,The DMZ is also an unofficial wildlife preserve.
Ugx0U4mmGgC_cQHB4GV4AaABAg,i’d think it would be more impactful given it’s the reason every korean man is forced to join the military
UgywTInuZOPVMGRqPDB4AaABAg,"7:31 a chess board, open for the Soviets to back socialist democracies, and for the US to try to destroy them"
UgzIi-r1xmwGJSTkM354AaABAg,"I doubt the people of South Korea and its capital Seoul will stop living life because of the threat. Life continues and when faced with day to day problems, worrying about Kim could get tiresome. That’s not to say it’s not a daily threat what the Kim regime could do next but my only issue with the video is exactly that, day to day lives will not change for them until Kim does something tangible (which we hope he never does). If they called off school and work every time Kim launched a missile, nothing would get done. Same reason life in Taiwan continues, same reason life anywhere continues. The threat of nuclear war looms over the world like the sword of Damocles"
UgxxCHba6pQAxzwZK514AaABAg,"Johnny, thanks for the video about the Korean Peninsula. The history adds more context than what we normally hear about in the us media. Curious if you plan to do a video about China and Taiwan?  Especially since you mentioned the Chinese civil war in this video. Thanks!"
UgxxCHba6pQAxzwZK514AaABAg.9hNZ64CV7gF9hNbnauoHNs,I think he has already done one on his page
UgxMOkIqlF0ucGtwdgV4AaABAg,"So sad how the people of N.K. still blame the US for their leader's invasion of S.K.  If only they understood the truth behind the who, what and why.  Maybe then they could finally move on and grow into a prosperous nation like S.K. and realize that the US is not their sworn enemy!"
Ugwr8fzikZQB-dYHYm54AaABAg,"It makes sense that North and South Korea are unlikely to become whole again, simply resolving their government differences is inconceivable, or at least I can't imagine a system that would allow a dictatorship and a democratic system to co-exist, and both are unlikely to accept the other.

It's easy to think that removing the dictatorship of North Korea would ""free"" the people and that the nation would prosper and likely reunite with South Korea. And I think that ease of thought is dangerous. It just sucks that dictatorships have historically struggled to respect national boundaries. (I also like to think that democratic nations do better, but there's hella room for improvement) They started the conflict after all.

A dictatorship has the allure of being incredibly efficient by way of skipping the democratic process, but no society I'm aware of appears to be capable of resisting absolute corruption (Then again, neither do any of the democratic systems, but we somehow see them as more humane/acceptable).

Democratic, dictatorship or any other government structure, all I ask is that we see eye to eye in that:
Might does not make right"
UgywBIpQc0dW1r9rBdx4AaABAg,"If you liked south korea, try my house country Tyr (or Sour) in Lebanon!"
UgwVFHNl_8vW2y3KJFV4AaABAg,"""US: Straight Line
USSR: Straight Line""
- Oversimplified
Oh wait"
UgxYW6JiQeFHxHd1mVB4AaABAg,Bullshit
UgzBApzt9vimPgB5TjV4AaABAg,Does anyone know what the music in the intro is?
UgysydpaNbsaXUAou5Z4AaABAg,Next Taiwan.  Taiwan will be a different story.
UgxsYcVxxzs11qlHQ8F4AaABAg,"Honestly this just proves how at times Americans live in a vacuum 
Being an African I can tell you there is a lot more of these overblown narratives you push 
Yes they’re important but dramatically overblown 
And I appreciate your journalism 
Side note also funny how most of your viewers are probably not gonna be American 🇺🇸 
Just proves the point aye!!!!"
UgyzEvb4aSWkTm_E2Kt4AaABAg,Your videos gives an entirely different and fresh perspective to so called ‘history’
Ugxj0Lhe6SvvZ8Eyr_Z4AaABAg,"Thx, one of the best bro 👌👌"
UgzERyWwmvwX2o9MH354AaABAg,4:19 or 4:20 to skip sponsor
UgzEKX__TNWkJ_CLs8l4AaABAg,"Supreme Leader Kim : I can crush your city with one press to single button
Random Civilian girl in South Korea : Oh my God! The Pigeon"
UgyDxEOG6rRpZ2Qzv_14AaABAg,Thank you Johnny for continuing to make such amazing docs about borders. I’m very curious. You’ve talked about how it’s more about the continuous war between the U.S.. What are your thoughts on Trumps visit to the DMZ? And how it relates to the current administration..
UgzgbhRvjiNadTiAolh4AaABAg,"If North Korea sees this video and realize S Korea is sleeping with it's ""bomb shelter"", would they actually use their long range weapons? Well done Johnny boi 🤣"
UgwKs4QfC-vfDvehz0J4AaABAg,Interesting insight. Thanks
UgymEFLoANl0Cf8SeMB4AaABAg,Videos like these are the reason that YoutTube is the best video streaming service of all time.
UgzqSQ6ADJhIMthIy5B4AaABAg,The war was started by NK?
UgzSyMwUN4aG5NKVnpV4AaABAg,This video dropping right after Kamala Harris said USA's most import ally was North Korea
UgxBweyTRvFm6FzDmf14AaABAg,"America really is like:""I'm evil, but what are You gona do about it"""
Ugx4S-22nC2bQ31jI7V4AaABAg,When I was stationed in South Korea... its mixed... the older generation was happy we are there to keep NK at bay and the younger generation was always protesting for to us to leave and preventing reunification. Interesting for sure.
UgwsN5tg0zudu18oxmp4AaABAg,Please make a Video on India China Border Conflict in the Himalayas.
UgyYGxe-N_7HrFOs3W94AaABAg,"5:13 cringe alert, he forgot to mention that Korea had already formed a unified government at the time of the partition, and that the us just kicked this government out of the South, and i fucking tell you, there was one of these ""occupations"" Wich wasn't hard by the people, and it wasn't the south

5:59 surprisingly, the soviets accepted the proposal where the us only destroys half of the socialist Korean state instead of leaving all of it to the Yanks

7:19 the Soviet people and the government where always aware that their friendship with western governments was as relevant as the non agresion pact with the Nazis, it was never going to last, it wasn't planned to"
UgyQI3c0utEsnVIE9KV4AaABAg,"""North Korea"" is singular, ""them"" is plural. Learn grammar."
UgyEzOoJKOwoZ9eVyTV4AaABAg,Finally a video from you that's not based on hating Europe. Awesome!
UgwE-daJXgzNNb9tnvl4AaABAg,When you're born your entire life living just barely away war at any point you just kinda get use to it I'd imagine else anyone worrying about it all the time would go insane
Ugx-Om10bOj3lkAP3Od4AaABAg,"Hi! I'm a viewer from Israel living in Jerusalem.
I feel like a lot of the world views Israel in a similar light. Always bombed and under attack, but for 95% of the time I don't even think about Hamas in Gaza and that I am ~5km away from a defacto border.
Yes, a missile can always be 90 seconds away but I don't really think about it. We annually at school rehears going to the bomb shelter but that's pretty much it.
Can't say the same for the hundreds of thousands of israelies living only a dozen kilometers away from active danger.
I don't think the world looks enough at the israelie side. Children running at the middle of the night to shelters in עוטף עזה. Having panic attacks every time they hear a siren..."
Ugwa7MqdKY9ia4cBoe14AaABAg,Not your best work. Feel like the Pigeon flying past an interesting scene.
UgzmT_Ip4R0EFxz3Yhl4AaABAg,"As someone from Ukraine, oh my God these people are just insane. Build the proper shelters! It's not just about the artillery, drones and ballistic missiles are also a major threat to civilians, and I doubt that North Korean war leaders would care about civilian deaths more than Russians do. It's one thing to be not prepared for war when it is basically unthinkable, as it was in our case, it's a different story in Korea where war is completely plausible."
UgzgdFKvy7xqGAr5Y9d4AaABAg,I get borders vibe from this video. I hope when I get older I can do what you do.
UgxcQy7TDM5syd7J_aJ4AaABAg,🙌🏼Johnny Harris Always Finding a Ways to Surprise Me Through Unique Way Of Journalism. A Big Thank You Johnny Boy🫡🤞🏼
UgwtGWOIvS6M8h-X-j54AaABAg,"Johnny Johnny Johnny. If you're gonna be sponsored by an excerise app, show us some push-ups.

🇿🇼🇿🇦"
Ugyl_diL8qbCOUVsnLt4AaABAg,Why did he label the civil war as China vs Mao? That was weird AF
Ugzlg7xdmESD1Il6TT54AaABAg,I love this. War has terrible and long lasting consequences. I hope one day the US can stop perpetuating wars for our own gain.
UgzCWW7G8k9t8iRGnmZ4AaABAg,The master storyteller.
UgxJmiuBohdJBCYAm8F4AaABAg,Thank you for taking the time to make this.
Ugy2N07kqOuFMVAc8W54AaABAg,"Johnny, Your videos are beatiful! Even about North Korea!"
UgxPLE9OHcWTIjCPklt4AaABAg,I guess Kim scares and worries US way more than US worries that North Korea owns nuclear weapons. I thank that Kim desperately wants nuclear weapons just incase US would invade them. ps. I'm Korean.
UgxDawKLV--8-6am6LZ4AaABAg,"The US tv stations are only broadcasting things to make the people watch live in fear.
Only US is good rest of the world is scary in different grades, is what the propaganda is on CNN, on Fox but also in Hollywood movies."
Ugz6AGD6TYeRaGl6zX54AaABAg,"Harris, no."
UgwM-Qrfo63aGBwRTwZ4AaABAg,Kaesong should have stayed part of the South.
UgwQ4XBex7pYwtXO8KB4AaABAg,What peace means: when you're more afraid of pigeons than a nuclear attack
UgxrUqw0DI2Fver2r5R4AaABAg,All wars happened due to ideology difference.
UgyEq1Gqazr5iu2b5Nt4AaABAg,"Still, need to do something about those bomb shelters,  just in case"
UgxwO2SabmQ5WOdjKr54AaABAg,When are the parts… of Europe stole the world coming out?
UgzfUCmj_PaelrQjAih4AaABAg,Their real bad threat is the artillery in the caves overlooking seul
UgxqnhAxueLvkpKmyO94AaABAg,"Thank you so much for the video. Amazing, informative, and offers a fresh perspective, as always."
UgybBngKdzZvXMYzuFd4AaABAg,"I was in Japan visiting with my partner's family during the 2017 ballistic missile test that flew over Hokkaido, Japan. Beyond my partner's father encouraging us to download an emergency notification app, what I sensed was less outright panic, but more a slightly melancholic concern that told me that while people there realize the risk for conflict, it's kind of overshadowed by a sad resignation that this is just how things are"
Ugxp90BUl-d3Bn_bCdZ4AaABAg,You should do an episode about how Finland is prepared for war. Bomb shelters etc is amazing
UgwZvWiLDl04i2UhtlZ4AaABAg,"I'm a Korean, born and raised. While this video provided insight for those on the outside looking in, it also taught me just how differently the world sees this war. Thank you for the educational content 💙"
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hWUDXq8UhH,@Zaydan Naufal hahahahha jaka parker
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hV3AIR_bjj,"@Darell haha I'm just kidding around with ya, I'm not gonna knock you out next time I see you"
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hV2hAbLdcr,​@Bill Blaskigood job buddy see you're learning :)
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hV1nWiXmLz,@Darell I'LL* knock u out next time I see you
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hUTDzzQoqb,@Bill Blaski YOU'RE*
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hT_uXOh4s_,@Darell YOURE missing the point
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hS3qywR8RW,“The world” = one YouTuber? …
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hRSJvtEUvN,@Johnny Harris why leave out Jeju and the horrific US Backed government in the South?
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hRRU1IfGRw,@Br n yeah definitely worth mentioning what happened in Jeju… sad part of our history
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hQyY2h9rT1,That means a lot coming from a local
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOs9rULp1Z,Yeah even as Korean American it's about the same.
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOqsfLNY4L,"It's weird that he leaves out the Jeju uprising, how horrific the US backed government was, and the wide support for North present in the south."
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOmrLhvlPw,this also isn’t usually the first perspective taken on this war to be honest most don’t think this much about the other side
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOjjl1pSot,"@Scott Beaulieu So when I served the military in South Korea (pretty much close to the border) back in 2018-2020, there was an incident when NK threatened SK and do missile shit and there was a some serious news covering this outside, but we were just playing soccer with officers, chilling and peaceful lol😂"
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOipDYMqZ6,@Jaegyun Kim [김재균] It's quite the truth. We actually don't give a fuck whatever the shit they are doing with missile stuff. We are so used to this.
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOQPPr0xGX,Yet no mention of the Bodo League massacre
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOQGjE3Adl,"@Scott Beaulieu I’m a Korean born and raised in this country. None of my friends, my parents, or even my grandparents worry about North Korea. The conflict has been there every since we were born. It’s just a normal thing for NK to shoot missiles to the East Sea or bs about their military strength"
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hONx6FpLeh,"If you want to see the truth of NK, Jaka Parker is here for you"
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hONETmwV_X,@Scott Beaulieu You're missing the point.
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOIb9F6yDE,He taught you how one person see this war. He generalized a lot of how others view it.... there was a lot of opinion there not necessarily many surveys of countless peoples to see exactly how they view this war.
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hOEf2aTmr3,How do you see the war?
UgwZvWiLDl04i2UhtlZ4AaABAg.9hNX-ykzhbf9hNku8Br8d1,How do you see the war?
Ugx--5CAHVUxBHA2BIJ4AaABAg,Please please could you make a documentary on Yugoslavia?
UgyDvhsb22Us-eKv-G94AaABAg,"When this topic comes up around family, the general consensus is that it is ironic how the only country in history to use nuclear weapons against human beings is the one running around raising alarm that others may plan to do so. The same country that invented napalm and things like Agent Orange to use against human beings, at that. Nobody believes that our kin to the north would use them to kill millions of us for no reason and ruin themselves in the process. It's so strange living in the USA and hearing this hysteria while none of my family back home even think about it."
UgzSfmawLNRaoy7yoqZ4AaABAg,"You should do a second part where you do the same thing but from the perspective of China borders.
I've heard there are some crazy food trafics there."
UgxmzWljrpN4g2BqoKt4AaABAg,"21:06 ""no I am not scared from the war. OH OMG GOD A PIDGIN !"" :D"
UgwkpJHjnQkUk36wSy14AaABAg,I find it so strange how scared some Asian women are of random animals. My mom can't even look at a picture of a snake lol. That lady was almost crying over a pigeon flying by.
UgyrAueHpUo5evZSXqx4AaABAg,"As a South Korean American, I actually learned something new from this video. I really appreciate it!"
Ugw80w4MzeBf387qQ6d4AaABAg,that crayon is so freaking cool and smooth
UgynTuaKgDn2VbrRIzt4AaABAg,"Great video, I wish you went in North Korea though =D"
Ugza8LGbvmRKlUASGDp4AaABAg,I would love to do something with you on your next project to get another perspective to understanding our society vs other cultures
Ugw47CcPKz5jdXOXzP94AaABAg,I get stoked every time I see an upload! I wish there was some way to get you into North Korea for their perspective
UgxEDLEWT5EHs0vSdz94AaABAg,"I know a little about the Korean War, first time I have heard about the destruction caused by the Allies. The hatred makes sense now."
Ugx7Zf9gPVvQbFliV_B4AaABAg,"Youre oversimplying. Yes, the US bombed the ever living hell out of North Korea and it was horrible, but considering how bad the regime treats its people was it really wrong from the US to do everything they could to win? Thats debatable but i would say no. Same logic applied to the bombing of Germany and Japan."
UgwyDhG6Pic_i-tL7Jp4AaABAg,It makes perfect sense for bomb shelters to be regular infrastructure. It would cost a lot of money to build dedicated shelters that only serve as shelters. Use already underground infrastructure that has a good chance of preforming as a shelter
UgyyAcyBtuwRAp-okeR4AaABAg,"The story of Korea pretty much explains how the military people steered the direction and culture of a greater population without the latter having the liberty of living on their individual ideologies. Win or lose, the real victim are those civilians who were forced to take sides and believe on some doctrine by reason of association or, worse, geography."
UgwCYwbnn5Qw2V-Vr_J4AaABAg,I think it’s high time for you to go for a second citizenship as a fail safe 😂 great work once again 🎉
UgzDh-f-2us26Z0aM1x4AaABAg,do a video on iran 🇮🇷
Ugxyd5Lbn_y5Kli_rHd4AaABAg,Johnny whats your highlighter brand? Sorry for the no historical/geopolitical question but i m dislesic and i love it
Ugzy01cfzRvSQq19L3R4AaABAg,"I think the framing on this is a bit weird.
Its interesting to learn that the U.S. feels more tension than what is felt locally and some history behind the war.  Wartime atrocities should not be forgotten or ignored when it suits us.
However, in total this video feels leading into the ""America has a war complex, nothing to see here"" mentality.
There are plenty of North Korean defectors on YouTube who have talked about their motivations, experience, and thoughts.  Yeonmi Park, an award winning novelist and escapee is one such person.  She advocates for countries to actually intervene on behalf of the average North Korean citizen, to free them from dictatorship.  What people go through there on behalf of their leader is indefensible, regardless of whether or not Americans intervened.
Rather than posing this topic as an issue of the American War Complex, I would pose the question- are the people most at risk taking it seriously? Is it just in the nature of current generations who have not experienced violence to continue assuming it could never happen to them personally?  Or, if they're justified in being unconcerned about the whole thing, then what are those justifications? What does the American media (or others) get from overblowing the situation?
 You titled this video ""Why North Koreans Neighbors Aren't That Scared of Them"", but the answer you seem to have is ""they don't think about it"", or even implied ""the people who should be afraid are the Americans that started it"". These ideas are not a full conclusion, and not very nuanced.
I'm hoping there is a part two to this to expand on the conversation."
UgwU972Hh9IsJJsWDS94AaABAg,21:13 Kim Jong-un On Tilt! 😂
UgxhY6PgJrDd4G9hwiB4AaABAg,That girl has an beautiful accent 😍
UgxIda5va2wHt7CZ1Vd4AaABAg,When you realize that if Koreas were never separated Kim Jong Un could've been a kpop artist
Ugyqs-8x7--lwz9_rYZ4AaABAg,If you're being thorough...why not include the Trump talks with North Korea and how he got the two leaders from the North and South talking and how they officially signed the end to the 70 yr old Korean war? And how Trump was the first American president to step foot into North Korea in a show of peace and trust. All of which was one of the reasons Trump got nominated for a Nobel Peace Prize? 🤔
UgwW-RLbK9dqj21U28h4AaABAg,oh johnny plz go to china
UgwYd3_wUiZ2rUJla_54AaABAg,If you are a dictator and want to rule over people you need to have an outside enemy to blame in all the problems that you actualy cause yourself for that people😀
UgyEPWkK72AKf7s0qgV4AaABAg,"Talks about nuclear apocalypse, freaks out over a pigeon. I think we all know that nuclear threat is real, but also that Putin and Kim are well aware that this would be the end of mankind. If anyone launches, its goodnight for the human race and they know it."
UgxWmqIZxveBRLhDImx4AaABAg,The moment they do use nuclear weapons would be the end of them 🤣 same with Russia 🤣
UgzJkFtdKyzPp73lPqN4AaABAg,"Thank you for making this, so important for us to be able to learn things from a different lens"
UgykU-jwjBgXRVP3jyh4AaABAg,amazing video
UgxdwfRvonLR4an6p_R4AaABAg,The parallels between this and the border of India and Pakistan are incredible.
UgzP6JXEI4TEDJTzuPJ4AaABAg,"Excellent analysis and video.  I am ashamed that I did not know until I was like in my 40's that we killed over a million military people (chinese and korean) with our carpet bombing of the area.  All told, 2.5 million people died.  What do we hear mostly about in the USA? .... our vets... (33K actual battle deaths?)... thank you for the fresh perspective and work."
UgxWkj9kiIxHODc-lMd4AaABAg,I can't imagine myself being in a Starbucks bomb shelter getting my Blondie latte
UgzASdX7OkpjcJ8oKAt4AaABAg,Is it a war crime to bomb the shit out of wherever you're attacking and kill a bunch of civilians? It should be...
UgyxbPxS2S_Q3_CJhHl4AaABAg,"Watching this makes me understand North Korea's pain and hate more, but at the same time I think the way they're holding onto that pain and trauma is the same as drinking poison and expecting the other person to die. In the end it only really hurts themselves more."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hZZEzqzD4k,@MithunOnThe.Net That doesn't mean that North Korea will one day just improve and decide to dump their nuclear weapons with an unsafe assumption that the US will be nice next time.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hYpuY_BBkw,@the flaming eagle north korea is poor because of the collapse of the soviet union and US sanctions.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hYj4-BgLts,Na not really like Australians and Japanese yeah fair enough what’s done is done but I will continue to tell my family what they done to there great uncle and many of other ANZAC we will never forget. Even though our armies are mates now
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hYezgL_Zk4,@It'sYou'reNotYour Stupid I agree with you.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hYSlor0M6K,@MC Yeah... because america told north Korea to violently conquer the south.??? Can you think for yourself?
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hXYQsaIbHQ,@David PazNo it's Americas fault as usual with all wars😨
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hU9gF3YsUZ,Pain and trauma can be used to keep people in power.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hThPlOErwq,@Homiegotdough If you actually believe that you're delusional...
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hTI_Dn62D0,That pain and hate is the legacy of Kim Il-Sung and his ambitions.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSkphNKBaU,"@Meiameia6 As ""take over"" I mean insert their influence. ..."
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSjbjpBEA-,"@Acinnn no they wouldn't. NK's only allies are china and (less so) russia, if they wanted to take over NK they could've already done so with little to no intervention from the West"
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSN_dwMlF7,@Homiegotdough scroll up to your recent comments mofo
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSMgO5uCwr,@I if they weren't power hungry they never would have been bombed.  So they had it coming.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSMZ6PS0o8,@Homiegotdough so yes I compared human and animals.  So why is that a problem?
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSMKUZmEJf,@Homiegotdough did you watch the video? It wasn't the US who invade lmao
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSMGgtq0SN,@Homiegotdough there's no stock pile of oil in Korea mofo
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSKDaCg7tD,@Nick TBrother i never said that its absolutely disgusting what women have to go through there but you think that was the reason for usa to invade and make the problem worst at the end its all about the black gold(OIL)
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSIf4kt-FI,@Homiegotdough why would they be concerned? Korea will unite but without Kim Jong Un 😂 I say that's a win win scenario
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hSGOA1vZJO,I'm sorry but there's something so condescending about telling a nation who was destroyed to just move on from the past 😝 without giving them any support to do so
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hS4l2yMB56,@Rose At this point NK has almost nothing of value to give SK. It would take them decades just to catch up to their southern counterpart in literally everything worthwhile about a society. Not to mention this process of catching them up would be entirely on SK to fund.
UgyxbPxS2S_Q3_CJhHl4AaABAg.9hNW1mSEq_99hRIaQROwCP,@Ridwan Ameen The US wouldn't because the strategy of war has changed over 70 years just like muskets to machine guns or Turing machine to the NSA.  But this keeps them engrained and a society they have in place functional for their own purposes.  It also serves China too as they stay a buffer zone isolated.
